step,x,y
166,9.762525254692207,-8.870827470756442
167,9.062889800694968,-8.8934157754754
168,8.363565082830414,-8.862675915624376
169,7.668901897889596,-8.776402747791733
170,6.981805487412531,-8.64261738719674
171,6.310168888696009,-8.445375709895766
172,5.6502363168267555,-8.211946918642347
173,5.018004662598543,-7.9114753968772105
174,4.39965651685985,-7.583381552586403
175,3.8168101179928735,-7.195708913201319
176,3.2554347861313797,-6.777548971579219
177,2.731553402626555,-6.313277180472899
178,2.246810477522376,-5.808277876947197
179,1.797188763672167,-5.271770361217547
180,1.3894240968541751,-4.702799380854917
181,1.0531960683629258,-4.088836260743548
182,0.7527909507262636,-3.456573051867922
183,0.5114967838116076,-2.7994755514823533
184,0.32783773164602814,-2.1239984219230754
185,0.1876471437965772,-1.438180225111103
186,0.0816842975413065,-0.7462467924649546
187,-0.0028837359408302177,-0.05137396401865224
188,-0.07696334950098713,0.6446951495431965
189,-0.18336064847647132,1.3365619103943893
190,-0.2860151066381105,2.028993901437221
191,-0.43291866009448965,2.7134055801671275
192,-0.631424313665769,3.3846696902610898
193,-0.8852454035364437,4.037030674944312
194,-1.1938589251845917,4.6653281317718305
195,-1.554449066300967,5.2653070898442556
196,-1.963855912131191,5.833097574607207
197,-2.421602346208802,6.3626900614206345
198,-2.916753666374826,6.857488171903935
199,-3.4484107933889434,7.312834962048649
200,-4.012539229283862,7.727273266039427
201,-4.606574029131252,8.097574031053856
202,-5.2267714267446825,8.422158670236811
203,-5.8682395622570205,8.702370431450229
204,-6.530621969268412,8.928754059130755
205,-7.208302922074953,9.104106635967307
206,-7.898023422781462,9.223629148094366
207,-8.594574806943397,9.293027773600139
208,-9.29440017575672,9.308662771690788
209,-9.993334986828893,9.270060571345383
210,-10.687040030467603,9.176394609383655
211,-11.371517240166629,9.029796691926975
212,-12.04257824148065,8.830605496048682
213,-12.69639319488121,8.580553488038703
214,-13.32939255456063,8.28170267133337
215,-13.937999681683092,7.935874151954554
216,-14.519056526656465,7.545524381992292
217,-15.067936747055246,7.111093140418915
218,-15.581422178734375,6.635348764253208
219,-16.055965931349963,6.120753557461
220,-16.487924385184314,5.569925186585791
221,-16.87609094614969,4.987407615221362
222,-17.217703811494584,4.376424268287215
223,-17.511588861789267,3.741104209408786
224,-17.756604638615617,3.0853853145260928
225,-17.95020924621734,2.4126912860737937
226,-18.094681395031834,1.727762239955203
227,-18.186572718576922,1.0338198902912472
228,-18.226088068131116,0.33493611086178454
229,-18.212067544249877,-0.36492346427461075
230,-18.14542771046092,-1.0617441962800385
231,-18.025052856619297,-1.7513164510602088
232,-17.85088881752629,-2.4293038310952726
233,-17.62392409514517,-3.09148735157465
234,-17.34270679120377,-3.7325152978951905
235,-17.00953368320932,-4.348141548236515
236,-16.62751974596986,-4.934712389443956
237,-16.200145557115942,-5.4891051227129415
238,-15.728972314438835,-6.00678820664088
239,-15.222889102905341,-6.490399396548584
240,-14.683085690116078,-6.93605876820037
241,-14.112618942135452,-7.341728201912609
242,-13.514408325145213,-7.705244443255633
243,-12.891564091564929,-8.024720671942195
244,-12.246862728176202,-8.297411251252734
245,-11.583438377497458,-8.520722986113418
246,-10.904783004338828,-8.692265646938413
247,-10.214662973876791,-8.809459262613835
248,-9.517336900534358,-8.870584931827546
249,-8.817347874311924,-8.874504519582556
250,-8.11938065356764,-8.821196370425971
251,-7.427947024071872,-8.712019742880017
252,-6.747128584457365,-8.549273768180585
253,-6.080683824824406,-8.33514440924593
254,-5.432218943911006,-8.071528593669605
255,-4.805316902132529,-7.760090269094775
256,-4.203617178693228,-7.402378873116022
257,-3.6308268455249433,-6.9999969224410865
258,-3.0905975357104447,-6.554853919780873
259,-2.5863098091700607,-6.069370769856254
260,-2.1209100627209456,-5.546491169943329
261,-1.6971060728826417,-4.989364453480068
262,-1.317464236909815,-4.401255555078436
