s,x,y,curvature,heading,velocity,throttle
26.489351200811342,4.8337230259306345,8.219471365663946,-0.12709881392695388,0.49810209795007226,16.34861309203054,0.0
26.653662331731645,4.9781794886215875,8.296022298970527,-0.06574676364237761,0.4872991728616432,16.43111309203054,1.0
26.81714846265195,5.125025604498246,8.369740451390735,-0.1348445708653609,0.46525395569525635,16.34861309203054,0.0
26.981459593572257,5.27263234286074,8.440025341611019,-0.12693611853257292,0.44439693850453527,16.26611309203054,0.0
27.144945724492562,5.420236711180066,8.508374401336265,-0.06568753814612358,0.4336579370433456,16.34861309203054,1.0
27.307606855412867,5.570060100496267,8.573801207899763,-0.13479035917479756,0.4117327847828189,16.26611309203054,0.0
27.471092986333172,5.720448350014859,8.635785221314567,-0.1271535543405088,0.3909449421509243,16.18361309203054,0.0
27.633754117253478,5.870725444537639,8.695849587897806,-0.06581275411794439,0.38023976513711943,16.26611309203054,1.0
27.795590248173784,6.023052326562657,8.752903637051299,-0.13509705441739353,0.3583761805514785,16.18361309203054,0.0
27.95825137909409,6.175230153230114,8.807974884921885,-0.06855166795944691,0.3472254887147216,16.26611309203054,1.0
28.120087510014397,6.329396116382994,8.859854546808,-0.13971690355538532,0.3246142456191526,16.18361309203054,0.0
28.282748640934702,6.4838429030438895,8.908198350561717,-0.13071574429850666,0.303351874822468,16.10111309203054,0.0
28.44458477185501,6.638018085796016,8.954615990566182,-0.06743251992335357,0.2924388566998661,16.18361309203054,1.0
28.605595902775313,6.793982089220417,8.997815098277893,-0.13807498617050076,0.2702072470247482,16.10111309203054,0.0
28.76743203369562,6.9500210766169666,9.037519237766052,-0.13003671308966738,0.24916260850072253,16.01861309203054,0.0
28.928443164615924,7.105678916986724,9.075337662781383,-0.06721250142759447,0.23834064763388288,16.10111309203054,1.0
29.08862929553623,7.262939383722693,9.109888059048588,-0.13780757769714444,0.21626578495107798,16.01861309203054,0.0
29.249640426456534,7.419770650155671,9.142500179621242,-0.0698309774715907,0.2050222202951068,16.10111309203054,1.0
29.40982655737684,7.57811510323875,9.171682682222222,-0.14214523765908924,0.18225252464575004,16.01861309203054,0.0
29.570837688297143,7.736233420847605,9.197337977499467,-0.132913242813149,0.1608520131061198,15.936113092030542,0.0
29.731023819217448,7.8938076772083505,9.221135535789273,-0.06842261156673903,0.14989165969178092,16.01861309203054,1.0
29.890384950137754,8.052691280119097,9.241521738606805,-0.13980742756534875,0.12761178992390831,15.936113092030542,0.0
30.05057108105806,8.21097584349066,9.260014089632907,-0.07060062613865802,0.11630254878220568,16.01861309203054,1.0
30.209932211978366,8.370462732215183,9.274964971352356,-0.1432725194903414,0.0934704780464233,15.936113092030542,0.0
30.37011834289867,8.52940986309606,9.286444502393993,-0.13342812749284366,0.07209714254740346,15.853613092030542,0.0
30.529479473818977,8.687649397875875,9.29613751223861,-0.06851286023324572,0.06117885565804863,15.936113092030542,1.0
30.68801560473928,8.84688915895757,9.302355915477674,-0.1397039188755424,0.03903073688511593,15.853613092030542,0.0
30.847376735659587,9.005363993720136,9.306764039132615,-0.07041858562095878,0.027808751442751547,15.936113092030542,1.0
31.00591286657989,9.164722987048545,9.307589444217847,-0.14273885156627467,0.005179486183426663,15.853613092030542,0.0
31.165273997500197,9.323238846026138,9.305054240128225,-0.1328523515819147,-0.015992014810089245,15.771113092030543,0.0
31.3238101284205,9.480893325684532,9.30082743757748,-0.06819965410093438,-0.026804124101354486,15.853613092030542,1.0
31.481521259340806,9.639241206113857,9.293103865170849,-0.13907215000955891,-0.04873735015888047,15.771113092030543,0.0
31.640057390261113,9.796669933196732,9.28367005866301,-0.07011258318398962,-0.05985272782569827,15.853613092030542,1.0
31.797768521181418,9.954669780368395,9.270641125440697,-0.14217640940697457,-0.08227553014346059,15.771113092030543,0.0
31.956304652101725,10.111540455229974,9.254380984462397,-0.13251734875472598,-0.10328431789485162,15.688613092030543,0.0
32.11401578302203,10.267407922851522,9.236531877695128,-0.06805896611062345,-0.11401797440942477,15.771113092030543,1.0
32.27090191394234,10.423666991115468,9.215179959714645,-0.13886066851070214,-0.13580328742907605,15.688613092030543,0.0
32.428613044862644,10.578864538904794,9.192223931414375,-0.07004459466757687,-0.14685009966895402,15.771113092030543,1.0
32.58549917578295,10.73432489367212,9.165674375640714,-0.14213033430411542,-0.16914837790433612,15.688613092030543,0.0
32.743210306703254,10.888385293994116,9.136032325648017,-0.132737066786782,-0.19008249082232362,15.606113092030544,0.0
32.90009643762356,11.041311322004821,9.104908274803158,-0.06819473375063995,-0.20078129874960185,15.688613092030543,1.0
33.05615756854387,11.194329876585206,9.070287760230533,-0.1391954968582441,-0.22250430540831315,15.606113092030544,0.0
33.21304369946417,11.346155038883078,9.034174096924941,-0.0702391649046967,-0.23352385622928437,15.688613092030543,1.0
33.36910483038448,11.497937239672172,8.99448251596925,-0.14258522126665732,-0.2557758671126809,15.606113092030544,0.0
33.525990961304785,11.648468158800274,8.953305836032985,-0.07161425276657542,-0.2670111501479777,15.688613092030543,1.0
33.68205209222509,11.798820385851872,8.908501082984147,-0.1448694287746497,-0.2896196370383281,15.606113092030544,0.0
33.8389382231454,11.947405893054734,8.860778723094958,-0.13481943145785416,-0.310770936012626,15.523613092030544,0.0
33.994999354065705,12.094685117780887,8.811716657227638,-0.0691403106946038,-0.3215610510918072,15.606113092030544,1.0
34.15023548498601,12.241632792309952,8.759167085063586,-0.1409130673346724,-0.34343585046095415,15.523613092030544,0.0
34.30629661590632,12.387215528756796,8.705279023382404,-0.07099587074043419,-0.35451554633937815,15.606113092030544,1.0
34.46153274682663,12.532325178972737,8.647848491447448,-0.14392179260102858,-0.3768574085778764,15.523613092030544,0.0
34.617593877746934,12.676015128447288,8.589099408364328,-0.07217396076106056,-0.3881209585172453,15.606113092030544,1.0
34.77283000866724,12.819095214800562,8.526784358229838,-0.14578524743106772,-0.4107520962737037,15.523613092030544,0.0
34.92889113958755,12.96007709062395,8.461804614982997,-0.1354354592648992,-0.4318883072132947,15.441113092030545,0.0
35.08412727050786,13.099606002537055,8.395664762454945,-0.06932810522853759,-0.4426505340330087,15.523613092030544,1.0
35.23853840142816,13.23839930891271,8.326132939176539,-0.14102537292900474,-0.46442642135543405,15.441113092030545,0.0
35.393774532348466,13.37568551019842,8.255455529145982,-0.07089333427629414,-0.4754316282765258,15.523613092030544,1.0
35.548185663268775,13.512098052939978,8.181361841655827,-0.14341022782593082,-0.4975757637406665,15.441113092030545,0.0
35.70342179418908,13.646956269352575,8.106155067904384,-0.0717568983450568,-0.5087150270065948,15.523613092030544,1.0
35.85783292510939,13.780812215875077,8.0275367371941,-0.1446799173967043,-0.5310552166732763,15.441113092030545,0.0
36.0130690560297,13.912297704568019,7.946577712896212,-0.13429404721058258,-0.551902504967876,15.358613092030545,0.0
36.16748018695001,14.042219778474573,7.864669506207936,-0.06864725278219799,-0.5625024049045473,15.441113092030545,1.0
36.32106631787031,14.171044974035038,7.7795409778470175,-0.13954508301839577,-0.5839345942942956,15.358613092030545,0.0
36.47547744879062,14.298257456794968,7.693484694862428,-0.07013010858374359,-0.5947634636722753,15.441113092030545,1.0
36.62906357971092,14.424237175243684,7.6041991535263875,-0.14192181283365074,-0.6165606857985915,15.358613092030545,0.0
36.783474710631225,14.548561821110306,7.5140210960999365,-0.07106053269454243,-0.6275332230157551,15.441113092030545,1.0
36.93706084155153,14.671526944592841,7.420627435934952,-0.14342907569268862,-0.6495619398128708,15.358613092030545,0.0
