step,x,y
144,6.847355866065374,28.905745372432055
145,6.196341855289944,28.648489162061754
146,5.547067578471284,28.386873196452605
147,4.8962883042358065,28.129023751571403
148,4.254112938780341,27.850436601828026
149,3.6431114651304712,27.508856158597315
150,3.062748911171486,27.117474879072855
151,2.561189640940006,26.629173436882823
152,2.1139129880286074,26.090709328737837
153,1.7837357406765226,25.473471137007124
154,1.477392970792833,24.84406339369601
155,1.2121214317084221,24.196274067948984
156,1.1829534748154802,23.49688202460656
157,1.2149828712952362,22.79761518157656
158,1.4432035121952889,22.1358634614676
159,1.6449718661425368,21.46557282946875
160,1.9959917018546536,20.859944994130384
161,2.4471778557991897,20.32475245448812
162,2.8330086470109417,19.74068516337098
163,3.29320102594699,19.213216705196295
164,3.7461206212725977,18.679490333194604
165,4.1613722060838345,18.115960279593416
166,4.706118215273105,17.676356156009067
167,5.200983652363579,17.181272123572903
